WALIS_ID,Latitude,Longitude,Site,Subsite,Nation,Region,Type of datapoint,RSL Indicator,RSL indicator description,Elevation measurement technique,Elevation (m),Elevation error (m),Paleo water depth estimate (m),Upper limit of living range (m),Lower limit of living range (m),RWL,IR,Vertical datum,Paleo RSL (m),Paleo RSL uncertainty (m),Dating technique,Timing constraint,Originally reported ID,Analysis ID,Material_type,Reported age (ka),Reported age uncertainty (ka),U-Series recalculated age (ka),U-Series recalculate age uncertainty (ka),"U-Series corrected age (speleothems, ka)","U-Series corrected age uncertainty (speleothems, ka)",Stratigraphy Upper Age (ka),Stratigraphy Lower Age (ka),MIS limit,Marine Isotopic Stage,Quality of RSL information,Quality of age information,Reference(s),Record Created by,Last Update,Lower age,Age (ka) 0.1 perc,Age (ka) 2.3 perc,Age (ka) 15.9 perc,Age (ka) 50 perc,Age (ka) 84.1 perc,Age (ka) 97.7 perc,Age (ka) 99.5 perc,Upper age,Age calculation from,RSL (m) 0.1 perc,RSL (m) 2.3 perc,RSL (m) 15.9 perc,RSL (m) 50 perc,RSL (m) 84.1 perc,RSL (m) 97.7 perc,RSL (m) 99.5 perc
RSL_377,-12.550833,13.439722,"Benguela
Site B",Site B,Angola,Benguela,Sea Level Indicator,Lagoonal deposit,,Not reported,25.0,1.0,,,,-0.5,3.0,Mean Sea Level / General definition,25.5,1.8027756377319946,Luminescence,Equal to,BNG10-10,WA16-005-001,OSL,42.5,3.7,,,,,,,Equal to,,3.0,4.0,"Walker et al., 2016",Andrew Cooper,2020-04-08 05:16:45,,36.95,38.8,40.65,42.5,44.35,46.2,48.05,,Recalculation/Report,20.091673086804015,21.894448724536012,23.697224362268006,25.5,27.302775637731994,29.105551275463988,30.908326913195985
RSL_377,-12.550833,13.439722,"Benguela
Site B",Site B,Angola,Benguela,Sea Level Indicator,Lagoonal deposit,,Not reported,25.0,1.0,,,,-0.5,3.0,Mean Sea Level / General definition,25.5,1.8027756377319946,Luminescence,Equal to,BNG10-11,WA16-006-001,OSL,46.8,7.9,,,,,,,Equal to,,3.0,4.0,"Walker et al., 2016",Andrew Cooper,2020-04-08 05:16:45,,34.949999999999996,38.9,42.849999999999994,46.8,50.75,54.699999999999996,58.65,,Recalculation/Report,20.091673086804015,21.894448724536012,23.697224362268006,25.5,27.302775637731994,29.105551275463988,30.908326913195985
RSL_379,-12.544166,13.463888,"Benguela
Site C",Site C,Angola,Benguela,Sea Level Indicator,Lagoonal deposit,,Not reported,25.0,1.0,,,,-0.5,3.0,Mean Sea Level / General definition,25.5,1.8027756377319946,Luminescence,Equal to,BNG10-12,WA16-007-001,OSL,44.7,5.6,,,,,,,Equal to,,3.0,4.0,"Walker et al., 2016",Andrew Cooper,2020-04-08 05:17:38,,36.300000000000004,39.1,41.900000000000006,44.7,47.5,50.300000000000004,53.1,,Recalculation/Report,20.091673086804015,21.894448724536012,23.697224362268006,25.5,27.302775637731994,29.105551275463988,30.908326913195985
RSL_15,-38.057514000000005,140.674271,"Port MacDonnell Beach
",,Australia,South Australia,Sea Level Indicator,Beach deposit or beachrock,"A flint conglomerate beach facies with interstratified shell formed in a rocky, high-energy environment, unconformably overlain by Bridgewater Formation aeolianite (beach barrier) unit of MIS 3 age. The conglomerate is dominated by flint cobbles and shell fragments within a well-cemented calcite matrix. Fossil shell within the conglomerate is dominated by the gastropods Turbo undulatus and Thias orbita.
The surface of the conglomerate is pitted and a 2 cm thick calcrete within the conglomerate indicates subaerial exposure.",Not reported,1.5,0.75,,,,-1.06,6.9,Mean Sea Level / General definition,2.56,3.530580688781946,Luminescence,Equal to,UOW-848,BL14-001-001,OSL,53.0,4.0,,,,,57.0,29.0,Equal to,MIS 3,4.0,0.0,"Blakemore et al., 2014",Deirdre Ryan,2019-10-02 09:07:40,,47.0,49.0,51.0,53.0,55.0,57.0,59.0,,Recalculation/Report,-8.031742066345839,-4.501161377563893,-0.9705806887819461,2.56,6.090580688781946,9.621161377563892,13.15174206634584
RSL_1500,-32.554346,-71.46364399999999,"Ch23
23_1",23_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,33.59,5.95,,,,0.11,6.0,EGM 2008,33.480000000000004,6.66352009076284,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,13.489439727711485,20.152959818474322,26.816479909237163,33.480000000000004,40.14352009076284,46.807040181525686,53.47056027228852
RSL_1501,-32.55556,-71.465254,"Ch23
29_1",29_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,34.36,1.22,,,,0.11,6.0,EGM 2008,34.25,3.238579935712565,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,24.534260192862305,27.77284012857487,31.011420064287435,34.25,37.488579935712565,40.72715987142513,43.965739807137695
RSL_1502,-32.568870000000004,-71.457094,"Ch23
35_1",35_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,27.87,1.42,,,,0.12,5.96,EGM 2008,27.75,3.3010301422434782,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,17.846909573269564,21.147939715513044,24.448969857756524,27.75,31.051030142243476,34.35206028448695,37.65309042673044
RSL_1509,-32.574824,-71.44439200000001,"Ch23
157_1",157_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,24.17,1.14,,,,0.12,5.96,EGM 2008,24.05,3.1906112267087634,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,14.478166319873711,17.668777546582476,20.859388773291236,24.05,27.240611226708765,30.431222453417526,33.62183368012629
RSL_1510,-32.651571000000004,-71.42209,"Ch23
234_1",234_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,35.29,2.68,,,,0.13,5.86,EGM 2008,35.16,3.970805963529319,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,23.24758210941204,27.21838807294136,31.189194036470678,35.16,39.13080596352931,43.101611927058634,47.07241789058796
RSL_1511,-32.524518,-71.470968,"Ch24
2_1",2_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,37.38,1.28,,,,0.1,6.05,EGM 2008,37.28,3.2846651275282235,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,27.42600461741533,30.710669744943555,33.99533487247178,37.28,40.56466512752822,43.84933025505645,47.13399538258467
RSL_1512,-32.526786,-71.46883100000001,"Ch24
4_1",4_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,38.27,2.49,,,,0.1,6.05,EGM 2008,38.17,3.9180001276161285,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,26.415999617151616,30.333999744767745,34.25199987238388,38.17,42.08800012761613,46.00600025523226,49.92400038284839
RSL_1513,-32.740944,-71.48644200000001,"Ch25
6_1",6_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,27.07,1.69,,,,0.17,5.67,EGM 2008,26.9,3.300503749429774,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,16.998488751710674,20.29899250114045,23.599496250570226,26.9,30.20050374942977,33.50100749885955,36.80151124828932
RSL_1514,-32.745232,-71.478165,"Ch25
10_1",10_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,28.31,0.73,,,,0.17,5.67,EGM 2008,28.139999999999997,2.9274775831763424,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,4.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,19.35756725047097,22.285044833647312,25.212522416823653,28.139999999999997,31.06747758317634,33.99495516635268,36.92243274952902
RSL_1515,-32.744499,-71.482355,"Ch25
11_1",11_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,28.09,2.05,,,,0.17,5.67,EGM 2008,27.919999999999998,3.4985318349273316,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,17.424404495218003,20.922936330145333,24.421468165072667,27.919999999999998,31.41853183492733,34.91706366985466,38.41559550478199
RSL_1516,-32.768225,-71.481685,"Ch25
13_1",13_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,25.2,3.3,,,,0.17,5.64,EGM 2008,25.029999999999998,4.340783339444621,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,12.007649981666134,16.348433321110754,20.689216660555378,25.029999999999998,29.370783339444618,33.71156667888924,38.05235001833386
RSL_1517,-32.779112,-71.489104,"Ch25
18_1",18_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,24.78,1.69,,,,0.17,5.64,EGM 2008,24.61,3.287628324491684,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,14.747115026524948,18.03474335101663,21.322371675508315,24.61,27.897628324491684,31.18525664898337,34.47288497347505
RSL_1518,-32.77467,-71.490973,"Ch25
25_1",25_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,25.63,0.73,,,,0.17,5.64,EGM 2008,25.459999999999997,2.912953827303138,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,4.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,16.721138518090584,19.63409234539372,22.54704617269686,25.459999999999997,28.372953827303135,31.285907654606273,34.19886148190941
RSL_1519,-32.773312,-71.487438,"Ch25
27_1",27_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,25.08,3.51,,,,0.17,5.64,EGM 2008,24.909999999999997,4.50249930594109,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,11.402502082176728,15.905001388117817,20.407500694058907,24.909999999999997,29.412499305941086,33.914998611882176,38.41749791782327
RSL_1520,-32.791061,-71.50017,"Ch25
31_1",31_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,22.96,2.09,,,,0.18,5.6,EGM 2008,22.78,3.4940091585455235,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,12.29797252436343,15.791981682908954,19.285990841454478,22.78,26.274009158545525,29.768018317091048,33.26202747563657
RSL_1521,-32.799058,-71.521377,"Ch25
33_1",33_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,19.83,2.83,,,,0.18,5.6,EGM 2008,19.65,3.9810676959830764,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,7.70679691205077,11.687864608033845,15.668932304016922,19.65,23.631067695983074,27.612135391966152,31.593203087949227
RSL_1522,-32.76618,-71.470311,"Ch25
34_1",34_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,22.08,3.82,,,,0.17,5.64,EGM 2008,21.909999999999997,4.748136476555828,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,7.665590570332512,12.41372704688834,17.16186352344417,21.909999999999997,26.658136476555825,31.406272953111653,36.15440942966748
RSL_1523,-32.733925,-71.43317900000001,"Ch25
39_1",39_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,19.97,2.61,,,,0.15,5.76,EGM 2008,19.82,3.886708118704053,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,8.159875643887842,12.046583762591894,15.933291881295947,19.82,23.706708118704054,27.593416237408107,31.480124356112157
RSL_1524,-32.732504,-71.43194,"Ch25
40_1",40_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,22.11,0.42,,,,0.15,5.76,EGM 2008,21.96,2.910463880552377,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,4.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,13.228608358342871,16.139072238895245,19.049536119447623,21.96,24.87046388055238,27.780927761104756,30.69139164165713
RSL_1525,-32.73042,-71.431117,"Ch25
41_1",41_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,21.13,0.42,,,,0.15,5.76,EGM 2008,20.98,2.910463880552377,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,4.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,12.24860835834287,15.159072238895247,18.069536119447623,20.98,23.890463880552378,26.800927761104752,29.71139164165713
RSL_1526,-32.890143,-71.504582,"Ch26
5_1",5_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,26.99,1.11,,,,0.18,5.58,EGM 2008,26.81,3.0026987860922714,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,4.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,17.801903641723186,20.804602427815457,23.807301213907728,26.81,29.81269878609227,32.815397572184544,35.81809635827681
RSL_1527,-32.887471999999995,-71.50188399999999,"Ch26
8_1",8_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,21.19,4.76,,,,0.18,5.58,EGM 2008,21.01,5.517399749882185,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,4.457800750353446,9.975200500235632,15.492600250117817,21.01,26.527399749882186,32.04479949976437,37.562199249646554
RSL_1528,-32.885682,-71.49945699999999,"Ch26
11_1",11_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,21.25,1.72,,,,0.18,5.58,EGM 2008,21.07,3.277575323314477,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,11.237274030056568,14.514849353371046,17.792424676685524,21.07,24.347575323314476,27.625150646628953,30.902725969943432
RSL_1529,-32.902669,-71.492168,"Ch26
30_1",30_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,34.99,3.59,,,,0.18,5.58,EGM 2008,34.81,4.546669110458776,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,21.169992668623674,25.71666177908245,30.263330889541226,34.81,39.35666911045878,43.903338220917554,48.45000733137633
RSL_1530,-32.930146,-71.549392,"Ch26
41_1",41_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,41.45,3.78,,,,0.18,5.58,EGM 2008,41.27,4.698137929009747,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,27.17558621297076,31.87372414198051,36.57186207099026,41.27,45.96813792900975,50.666275858019496,55.36441378702925
RSL_1531,-32.931753,-71.543081,"Ch26
46_1",46_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,49.4,1.7,,,,0.18,5.58,EGM 2008,49.22,3.2671241176300603,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,4.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,39.418627647109815,42.68575176473988,45.95287588236994,49.22,52.48712411763006,55.75424823526012,59.02137235289018
RSL_1532,-32.932442,-71.542007,"Ch26
49_1",49_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,51.68,2.69,,,,0.18,5.58,EGM 2008,51.5,3.8755902776222357,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,39.87322916713329,43.748819444755526,47.62440972237776,51.5,55.37559027762224,59.251180555244474,63.12677083286671
RSL_1533,-32.990355,-71.541221,"Ch26
60_1",60_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,53.35,2.7,,,,0.18,5.58,EGM 2008,53.17,3.8825378298221387,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,41.522386510533586,45.40492434035573,49.28746217017786,53.17,57.05253782982214,60.935075659644276,64.81761348946642
RSL_1534,-33.007003999999995,-71.537382,"Ch26
75_1",75_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,48.53,3.07,,,,0.18,5.58,EGM 2008,48.35,4.148373175113348,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,35.90488047465996,40.0532536497733,44.20162682488665,48.35,52.49837317511335,56.6467463502267,60.79511952534004
RSL_1535,-33.010274,-71.535951,"Ch26
77_1",77_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,49.86,3.5,,,,0.18,5.58,EGM 2008,49.68,4.475946827208742,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,36.25215951837377,40.72810634558252,45.204053172791255,49.68,54.155946827208744,58.63189365441748,63.107840481626226
RSL_1536,-32.905274,-71.49339300000001,"Ch27
15_1",15_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,34.41,6.0,,,,0.18,5.58,EGM 2008,34.23,6.616955493276345,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,14.37913352017096,20.996089013447307,27.613044506723654,34.23,40.84695549327634,47.46391098655269,54.080866479829034
RSL_1537,-32.984188,-71.54382700000001,"Ch27
29_1",29_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,53.29,3.49,,,,0.18,5.58,EGM 2008,53.11,4.468131600568632,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,39.70560519829411,44.173736798862734,48.64186839943137,53.11,57.57813160056863,62.046263201137265,66.51439480170589
RSL_1538,-33.026827000000004,-71.569875,"Ch28
3_1",3_1,Chile,Valparaiso,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,44.77,2.63,,,,0.18,5.58,EGM 2008,44.59,3.8341883104511183,Luminescence,Equal to,PUER 1,JA15-007-001,IRSL,87.3,6.9,,,,,104.0,94.0,Equal to,MIS 5c,3.0,5.0,"Jara-Muñoz et al., 2015",Roland Freisleben,2020-11-23 14:37:10,,76.94999999999999,80.39999999999999,83.85,87.3,90.75,94.2,97.65,,Recalculation/Report,33.08743506864665,36.92162337909777,40.755811689548885,44.59,48.42418831045112,52.25837662090224,56.09256493135336
