WALIS_ID,Latitude,Longitude,Site,Subsite,Nation,Region,Type of datapoint,RSL Indicator,RSL indicator description,Elevation measurement technique,Elevation (m),Elevation error (m),Paleo water depth estimate (m),Upper limit of living range (m),Lower limit of living range (m),RWL,IR,Vertical datum,Paleo RSL (m),Paleo RSL uncertainty (m),Dating technique,Timing constraint,Originally reported ID,Analysis ID,Material_type,Reported age (ka),Reported age uncertainty (ka),U-Series recalculated age (ka),U-Series recalculate age uncertainty (ka),"U-Series corrected age (speleothems, ka)","U-Series corrected age uncertainty (speleothems, ka)",Stratigraphy Upper Age (ka),Stratigraphy Lower Age (ka),MIS limit,Marine Isotopic Stage,Quality of RSL information,Quality of age information,Reference(s),Record Created by,Last Update,Lower age,Age (ka) 0.1 perc,Age (ka) 2.3 perc,Age (ka) 15.9 perc,Age (ka) 50 perc,Age (ka) 84.1 perc,Age (ka) 97.7 perc,Age (ka) 99.5 perc,Upper age,Age calculation from,Lower RSL,RSL (m) 0.1 perc,RSL (m) 2.3 perc,RSL (m) 15.9 perc,RSL (m) 50 perc,RSL (m) 84.1 perc,RSL (m) 97.7 perc,RSL (m) 99.5 perc,Upper RSL
RSL_107,-42.553569,173.505919,"Haumuri Bluff
Qt4, Tarapuhi Terrace","Qt4, Tarapuhi Terrace",New Zealand (Aotearoa),Canterbury,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"The Tarapuhi Terrace (Qt4) is capped by marine sediments and loess. The terrace is preserved as a hilltop, with no terrace riser present. An isolated outcrop of bedrock standing above the strath surface was identified and interpreted as a former sea stack. The elevation of the bedrock strath at this point was taken as equivalent to an inner edge. However; lat/long coordinates were not provided for this measurement, only for sample locations an unknown distance seaward from the inner margin from which lat/long and elevation information is derived. Therefore this indicator is considered marine limiting. 

",Differential GPS,165.8,2.0,,,,,,Mean Sea Level / General definition,,,Luminescence,Equal to,HB2,OA17-002-001,IRSL,95.0,10.0,,,,,104.0,94.0,Equal to,MIS 5c,2.0,3.0,"Oakley et al, 2017
 Oakley et al, 2018
 Ota et al., 1984
 Ota et al., 1996",Deirdre Ryan,2020-06-01 22:15:59,,80.0,85.0,90.0,95.0,100.0,105.0,110.0,,Recalculation/Report,,,,,,,,,
RSL_108,-43.101205,172.879435,"Glenafric
Qt4, Tiromoana Terrace","Qt4, Tiromoana Terrace",New Zealand (Aotearoa),Canterbury,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"An extensive marine terrace tilted up to the northeast. The terrace surface rises from ~45 to 80 m elevation over a distance of ~6 km. The shore platform (bedrock strath) is overlain by marine sand and gravel, alluvium, and loess. One IRSL sample and multiple AAR samples were collected.
",Differential GPS,58.7,2.0,,,,,,Mean Sea Level / General definition,,,Luminescence,Older than,GA2,OA17-003-001,IRSL,231.0,28.0,,,,,243.0,191.0,Older than,MIS 7,2.0,3.0,"Oakley et al, 2017
 Oakley et al, 2018",Deirdre Ryan,2020-06-01 22:12:44,,189.0,203.0,217.0,231.0,245.0,259.0,273.0,,Recalculation/Report,,,,,,,,,
RSL_108,-43.101205,172.879435,"Glenafric
Qt4, Tiromoana Terrace","Qt4, Tiromoana Terrace",New Zealand (Aotearoa),Canterbury,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"An extensive marine terrace tilted up to the northeast. The terrace surface rises from ~45 to 80 m elevation over a distance of ~6 km. The shore platform (bedrock strath) is overlain by marine sand and gravel, alluvium, and loess. One IRSL sample and multiple AAR samples were collected.
",Differential GPS,58.7,2.0,,,,,,Mean Sea Level / General definition,,,Luminescence,Equal to,GA1,OA17-004-001,IRSL,99.0,9.0,,,,,130.0,71.0,Equal to,MIS 5,2.0,3.0,"Oakley et al, 2017
 Oakley et al, 2018",Deirdre Ryan,2020-06-01 22:12:44,,85.5,90.0,94.5,99.0,103.5,108.0,112.5,,Recalculation/Report,,,,,,,,,
RSL_172,-43.046008,173.03513,"Motunau Beach
Qt6, Motunau Terrace","Qt6, Motunau Terrace",New Zealand (Aotearoa),Canterbury,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"An extensive marine terrace, up to 3.5 km wide, along one limb of the Montserrat anticline. The wave-cut platform is overlain by marine and terrestrial sediments. Multiple IRSL and AAR samples were collected. The results of IRSL and AAR samples collected from the outer margin suggest a younger, MIS 3 age, in comparison to the more landward samples and the authors interpret the geochronology as indicting partial reoccupation of the terrace by the MIS 3 sea. Only the more inland samples indicating age of initial terrace formation have been inserted into WALIS. These samples (one IRSL and two AAR) were taken from multiple locations along the terrace. Because the IRSL result is rejected by the authors and one AAR sample was taken from a slumped deposit, the RSL indicator is assigned the lat/long of the remaining AAR sample location.",Not reported,70.0,4.0,,,,,,Mean Sea Level / General definition,,,Luminescence,Older than,GA2,OA17-003-001,IRSL,231.0,28.0,,,,,243.0,191.0,Older than,MIS 7,2.0,3.0,"Oakley et al, 2017
 Oakley et al, 2018",Deirdre Ryan,2020-06-01 22:19:27,,189.0,203.0,217.0,231.0,245.0,259.0,273.0,,Recalculation/Report,,,,,,,,,
RSL_34,-35.82201,174.45033,"One Tree Point
type section",type section,New Zealand (Aotearoa),Northland,Sea Level Indicator,Beach swash deposit,"Heavy mineral bed at the contact between foredune (Facies 3) and beach (Facies 2) facies, interpreted as a high tide swash deposit. The contact is exposed (and traced for 3.4 km) within a cliff providing a cross-section through a sequence of 20 relict beach ridges revealing well-preserved sedimentary structures and stratigraphic surfaces of nearshore, beach, and dune facies. The sequence is interpreted to record coastal progradation under a marine-dominated sand supply and assumed falling relative sea level.
The elevation of the contact at the type section is described here. However, a plot of contact elevation exposed along the cliff section is shown in Figure 5 of the paper.",Not reported,4.6,0.92,,,,0.65,1.3,Mean Sea Level / General definition,3.9499999999999997,1.1264546151532249,Luminescence,Equal to,OTP1,NI02-001-001,TL,115.0,19.0,,,,,130.0,71.0,Equal to,MIS 5,5.0,5.0,"Nichol, 2002",Deirdre Ryan,2020-03-27 06:42:34,,86.5,96.0,105.5,115.0,124.5,134.0,143.5,,Recalculation/Report,,0.5706361545403253,1.69709076969355,2.823545384846775,3.9499999999999997,5.076454615153224,6.2029092303064495,7.329363845459675,
RSL_34,-35.82201,174.45033,"One Tree Point
type section",type section,New Zealand (Aotearoa),Northland,Sea Level Indicator,Beach swash deposit,"Heavy mineral bed at the contact between foredune (Facies 3) and beach (Facies 2) facies, interpreted as a high tide swash deposit. The contact is exposed (and traced for 3.4 km) within a cliff providing a cross-section through a sequence of 20 relict beach ridges revealing well-preserved sedimentary structures and stratigraphic surfaces of nearshore, beach, and dune facies. The sequence is interpreted to record coastal progradation under a marine-dominated sand supply and assumed falling relative sea level.
The elevation of the contact at the type section is described here. However, a plot of contact elevation exposed along the cliff section is shown in Figure 5 of the paper.",Not reported,4.6,0.92,,,,0.65,1.3,Mean Sea Level / General definition,3.9499999999999997,1.1264546151532249,Luminescence,Equal to,OTP2,NI02-002-001,TL,92.0,19.0,,,,,130.0,71.0,Equal to,MIS 5,5.0,5.0,"Nichol, 2002",Deirdre Ryan,2020-03-27 06:42:34,,63.5,73.0,82.5,92.0,101.5,111.0,120.5,,Recalculation/Report,,0.5706361545403253,1.69709076969355,2.823545384846775,3.9499999999999997,5.076454615153224,6.2029092303064495,7.329363845459675,
RSL_34,-35.82201,174.45033,"One Tree Point
type section",type section,New Zealand (Aotearoa),Northland,Sea Level Indicator,Beach swash deposit,"Heavy mineral bed at the contact between foredune (Facies 3) and beach (Facies 2) facies, interpreted as a high tide swash deposit. The contact is exposed (and traced for 3.4 km) within a cliff providing a cross-section through a sequence of 20 relict beach ridges revealing well-preserved sedimentary structures and stratigraphic surfaces of nearshore, beach, and dune facies. The sequence is interpreted to record coastal progradation under a marine-dominated sand supply and assumed falling relative sea level.
The elevation of the contact at the type section is described here. However, a plot of contact elevation exposed along the cliff section is shown in Figure 5 of the paper.",Not reported,4.6,0.92,,,,0.65,1.3,Mean Sea Level / General definition,3.9499999999999997,1.1264546151532249,Luminescence,Equal to,OTP3,NI02-003-001,TL,85.0,8.0,,,,,130.0,71.0,Equal to,MIS 5,5.0,5.0,"Nichol, 2002",Deirdre Ryan,2020-03-27 06:42:34,,73.0,77.0,81.0,85.0,89.0,93.0,97.0,,Recalculation/Report,,0.5706361545403253,1.69709076969355,2.823545384846775,3.9499999999999997,5.076454615153224,6.2029092303064495,7.329363845459675,
RSL_42,-37.59238,178.26899,"Hicks Bay
Otamaroa Terrace",Otamaroa Terrace,New Zealand (Aotearoa),Gisborne,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"Marine terrace located on the uplifting Raukumara Peninsula, North Island. Position of the section and sample on the terrace is not provided (inner, middle, outer margin). 

From terrace surface: non-marine coverbed thickness is 2.17 m overlying 2.5 m beach sands upon basement/shore platform. The sands did not display any direct evidence of a beach depositional environment; however, the well-sorted nature of the sand and rounded gravels support wave sorting during deposition. 

No stratigraphic description for this site is provided in the GNS Online Data Repository. Elevation provided in WALIS is of the erosion surface (shore platform) at the base of the marine terrace. ",Differential GPS,129.95,1.25,,,,,,Mean Sea Level / General definition,,,Luminescence,Equal to,HB-OT/WWL4 29,WI07-005-001,OSL,68.7,5.6,,,,,85.0,71.0,Equal to,MIS 5a,2.0,1.0,"Wilson et al 2007
 Iso et al 1982
 Yoshikawa et al, 1980",Deirdre Ryan,2020-05-11 15:05:16,,60.300000000000004,63.1,65.9,68.7,71.5,74.3,77.1,,Recalculation/Report,,,,,,,,,
RSL_43,-37.7909,177.66962,"Omaio
Otamaroa Terrace",Otamaroa Terrace,New Zealand (Aotearoa),Bay of Plenty,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"The terrace is located on the uplifting Raukumara Peninsula, North Island. Position of the section and sample on the terrace is not provided (inner, middle, outer margin). From surface: non-marine coverbed thickness is 4 m overlying ~3 m beach sediments upon an irregular basement/shore platform contact. The beach sediments are subdivided into 2 m of medium bedded sand with gravel lenses overlying 1 m of rounded greywacked gravel (up to 100 mm diameter but averaging 20 mm diameter) within a coarse sand matrix. The sands did not display any direct evidence of a beach depositional environment; however, the well-sorted nature of the sand and rounded gravels support wave sorting during deposition. 

Additional stratigraphic description for this site (stratigraphic column ID P10) is provided in the GNS Online Data Repository. Elevation provided in WALIS is of the erosion surface (shore platform) at the base of the marine terrace. ",Differential GPS,11.5,0.5,,,,,,Mean Sea Level / General definition,,,Luminescence,Equal to,O-OT/WLL5 05,WI07-002-001,OSL,64.5,4.7,,,,,85.0,71.0,Equal to,MIS 5a,2.0,1.0,"Wilson et al 2007
 Iso et al 1982
 Yoshikawa et al, 1980",Deirdre Ryan,2020-05-11 15:05:59,,57.45,59.8,62.15,64.5,66.85,69.2,71.55,,Recalculation/Report,,,,,,,,,
RSL_44,-37.59535,178.32138,"Te Araroa
Otamaroa Terrace",Otamaroa Terrace,New Zealand (Aotearoa),Gisborne,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"Terrace is located on the uplifting Raukumara Peninsula, North Island. Position of the section and sample on the terrace is not provided (inner, middle, outer margin). From surface: non-marine coverbed thickness is 2.35 m overlying 5.5 m marine (beach) sediments upon sharp, irregular, basal contact with basement/shore platform. Beach sediments are comprised of ~2.5 m medium orange-brown, well-sorted sand, with an irregular wavy basal contact to an underlying ~2 m rounded gravel (average size 40 mm diameter) with a sandy matrix. Basal contact is sharp and irregular. The sands did not display any direct evidence of a beach depositional environment; however, the well-sorted nature of the sand and rounded gravels support wave sorting during deposition. 

The description provided here is as described for this site (stratigraphic column ID P33) as provided in the GNS Online Data Repository. This description differs from the stratigraphic drawing provided in Figure 2 of the original publication. Elevation provided in WALIS is of the erosion surface (shore platform) at the base of the marine terrace. ",Topographic map and digital elevation models,276.75,10.0,,,,,,Mean Sea Level / General definition,,,Luminescence,Equal to,TeA-OT/WLL5 06,WI07-006-001,OSL,79.2,5.5,,,,,85.0,71.0,Equal to,MIS 5a,2.0,1.0,"Wilson et al 2007
 Iso et al 1982
 Yoshikawa et al, 1980",Deirdre Ryan,2020-05-11 15:06:37,,70.95,73.7,76.45,79.2,81.95,84.7,87.45,,Recalculation/Report,,,,,,,,,
RSL_45,-37.60042,177.97019,"Waihau Bay
Otamaroa Terrace",Otamaroa Terrace,New Zealand (Aotearoa),Bay of Plenty,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"The terrace is located on the uplifting Raukumara Peninsula, North Island. Position of the section and sample on the terrace is not provided (inner, middle, outer margin). From surface: non-marine coverbed thickness is 2.1 m overlying 1.2 m beach sediments upon basement/shore platform. The beach sediments are described as 1.2 m of light brown-grey medium sand over 1 m medium sand, light orange-brown with scattered mudstone clasts. The sands did not display any direct evidence of a beach depositional environment; however, the well-sorted nature of the sand and rounded gravels support wave sorting during deposition. 


Additional stratigraphic description for this site (column name P29) is provided in the GNS Online Data Repository. Elevation provided in WALIS is of the erosion surface (shore platform) at the base of the marine terrace. ",Differential GPS,61.9,0.5,,,,,,Mean Sea Level / General definition,,,Luminescence,Equal to,W-OT/WLL4 28,WI07-003-001,OSL,78.0,5.9,,,,,85.0,71.0,Equal to,MIS 5a,2.0,1.0,"Wilson et al 2007
 Iso et al 1982
 Yoshikawa et al, 1980",Deirdre Ryan,2020-05-11 15:07:07,,69.15,72.1,75.05,78.0,80.95,83.9,86.85,,Recalculation/Report,,,,,,,,,
RSL_46,-37.59108,177.97748,"Waihau Bay
Te Papa Terrace",Te Papa Terrace,New Zealand (Aotearoa),Bay of Plenty,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"The terrace is located on the uplifting Raukumara Peninsula, North Island. Position of the section and sample on the terrace is not provided (inner, middle, outer margin). From surface: non-marine coverbed thickness is 2.9 m overlying 3.2 m beach sediments upon basement/shore platform. The beach sediments includes a paleosol (0.30 cm) developed in a medium sand over ~2.9 m of well-sorted medium sand with occasional silt and gravel lenses. The sands did not display any direct evidence of a beach depositional environment; however, the well-sorted nature of the sand and rounded gravels support wave sorting during deposition.  

Additional stratigraphic description for this site (column name P31) is provided in the GNS Online Data Repository. Elevation provided in WALIS is of the erosion surface (shore platform) at the base of the marine terrace. ",Differential GPS,22.3,0.55,,,,,,Mean Sea Level / General definition,,,Luminescence,Equal to,W-TP/WLL4 27,WI07-001-001,OSL,58.3,4.1,,,,,57.0,29.0,Equal to,MIS 3,2.0,1.0,"Wilson et al 2007
 Iso et al 1982
 Yoshikawa et al, 1980",Deirdre Ryan,2020-05-11 15:07:47,,52.15,54.199999999999996,56.25,58.3,60.349999999999994,62.4,64.45,,Recalculation/Report,,,,,,,,,
RSL_46,-37.59108,177.97748,"Waihau Bay
Te Papa Terrace",Te Papa Terrace,New Zealand (Aotearoa),Bay of Plenty,Marine Limiting,The datapoint is a marine or terrestrial limiting indicator,"The terrace is located on the uplifting Raukumara Peninsula, North Island. Position of the section and sample on the terrace is not provided (inner, middle, outer margin). From surface: non-marine coverbed thickness is 2.9 m overlying 3.2 m beach sediments upon basement/shore platform. The beach sediments includes a paleosol (0.30 cm) developed in a medium sand over ~2.9 m of well-sorted medium sand with occasional silt and gravel lenses. The sands did not display any direct evidence of a beach depositional environment; however, the well-sorted nature of the sand and rounded gravels support wave sorting during deposition.  

Additional stratigraphic description for this site (column name P31) is provided in the GNS Online Data Repository. Elevation provided in WALIS is of the erosion surface (shore platform) at the base of the marine terrace. ",Differential GPS,22.3,0.55,,,,,,Mean Sea Level / General definition,,,Luminescence,Equal to,WTP-L/WLL5 07,WI07-004-001,OSL,62.6,6.0,,,,,57.0,29.0,Equal to,MIS 3,2.0,1.0,"Wilson et al 2007
 Iso et al 1982
 Yoshikawa et al, 1980",Deirdre Ryan,2020-05-11 15:07:47,,53.6,56.6,59.6,62.6,65.6,68.6,71.6,,Recalculation/Report,,,,,,,,,
RSL_47,-46.074055,170.2008,"Taieri Beach
upthrown (east) side Akatore Fault",upthrown (east) side Akatore Fault,New Zealand (Aotearoa),Otago,Sea Level Indicator,Beach deposit or beachrock,"The raised beach deposit (identified by Bishop (1994) as 'h2') at 8-11 m above high sea level consists of two sand units upon a wave-cut platform capped by a loess. The lowest sand unit (sample NZ10), c. 1 m thick, is coarse, well-sorted reddish-orange sand and gravel overlying the wave-cut surface formed upon schist basement. This unit is overlain by c. 1.5 m fine, lightly weathered yellow sands (sample NZ9) and capped by c. 1 m of loess (sample NZ8). The coarse and fine sands are considered a raised beach sequence.  The loess reaches 3-4 m thickness in places and was estimated by Bishop (1994) to be <30 ka. 
Elevation and Paleo SL in WALIS determined using the lowest, coarse sand, unit.
This site was revised by Litchfield and Lian 2004. 
This site is on the upthrown side of the Akatore Fault, which resumed activity within the Holocene. ",Barometric altimeter,5.4,2.23,,,,-0.19,4.0,High Tide Level,5.590000000000001,2.9954799281584243,Luminescence,Equal to,NZ10,RE00-001-001,IRSL,71.0,14.0,,,,,71.0,57.0,Equal to,MIS 4,2.0,1.0,"Rees-Jones et al 2000
 Barrell et al 1998
 Bishop 1994
 Litchfield and Lian, 2004",Deirdre Ryan,2020-04-17 04:58:57,,50.0,57.0,64.0,71.0,78.0,85.0,92.0,,Recalculation/Report,,-3.3964397844752723,-0.40095985631684794,2.5945200718415764,5.590000000000001,8.585479928158424,11.580959856316849,14.576439784475273,
RSL_47,-46.074055,170.2008,"Taieri Beach
upthrown (east) side Akatore Fault",upthrown (east) side Akatore Fault,New Zealand (Aotearoa),Otago,Sea Level Indicator,Beach deposit or beachrock,"The raised beach deposit (identified by Bishop (1994) as 'h2') at 8-11 m above high sea level consists of two sand units upon a wave-cut platform capped by a loess. The lowest sand unit (sample NZ10), c. 1 m thick, is coarse, well-sorted reddish-orange sand and gravel overlying the wave-cut surface formed upon schist basement. This unit is overlain by c. 1.5 m fine, lightly weathered yellow sands (sample NZ9) and capped by c. 1 m of loess (sample NZ8). The coarse and fine sands are considered a raised beach sequence.  The loess reaches 3-4 m thickness in places and was estimated by Bishop (1994) to be <30 ka. 
Elevation and Paleo SL in WALIS determined using the lowest, coarse sand, unit.
This site was revised by Litchfield and Lian 2004. 
This site is on the upthrown side of the Akatore Fault, which resumed activity within the Holocene. ",Barometric altimeter,5.4,2.23,,,,-0.19,4.0,High Tide Level,5.590000000000001,2.9954799281584243,Luminescence,Equal to,NZ09,RE00-002-001,OSL,47.0,15.0,,,,,57.0,29.0,Equal to,MIS 3,2.0,1.0,"Rees-Jones et al 2000
 Barrell et al 1998
 Bishop 1994
 Litchfield and Lian, 2004",Deirdre Ryan,2020-04-17 04:58:57,,24.5,32.0,39.5,47.0,54.5,62.0,69.5,,Recalculation/Report,,-3.3964397844752723,-0.40095985631684794,2.5945200718415764,5.590000000000001,8.585479928158424,11.580959856316849,14.576439784475273,
RSL_48,-46.074055,170.20080900000002,"Taieri Beach
",,New Zealand (Aotearoa),Otago,Sea Level Indicator,Beach deposit or beachrock,"Beach sands are identified within a marine cliff section: c. 5 m of unconsolidated sediment resting on shore platform c. 4 m above high sea level formed upon schist basement. The sediments consist of two quartz-rich beach sand units, together c. 3 m thick, that are overlain by a single sheet of loess c. 1 m thick. The sediments have previously been described and dated by Rees-Jones et al. (2000). In this work the lower sand unit was sampled c. 1 m above the shore platform. It is expected that the sediment age would closely date the time of terrace formation. The source for map coordinates provided in each publication differ and result in two different lat/long for the publications.
This site is on the upthrown side of the Akatore Fault, which resumed activity within the Holocene. ",Not reported,5.5,2.5,,,,-0.35,2.23,Mean Sea Level / General definition,5.85,2.737375567948249,Luminescence,Equal to,W2857,LI04-001-001,TL,117.0,13.0,,,,,130.0,115.0,Equal to,MIS 5e,2.0,4.0,"Litchfield and Lian, 2004
 Barrell et al 1998
 Rees-Jones et al 2000",Deirdre Ryan,2020-06-01 19:06:53,,97.5,104.0,110.5,117.0,123.5,130.0,136.5,,Recalculation/Report,,-2.3621267038447478,0.37524886410350167,3.1126244320517507,5.85,8.587375567948248,11.324751135896499,14.062126703844747,
