WALIS_ID,Latitude,Longitude,Site,Subsite,Nation,Region,Type of datapoint,RSL Indicator,RSL indicator description,Elevation measurement technique,Elevation (m),Elevation error (m),Paleo water depth estimate (m),Upper limit of living range (m),Lower limit of living range (m),RWL,IR,Vertical datum,Paleo RSL (m),Paleo RSL uncertainty (m),Dating technique,Timing constraint,Originally reported ID,Analysis ID,Material_type,Reported age (ka),Reported age uncertainty (ka),U-Series recalculated age (ka),U-Series recalculate age uncertainty (ka),"U-Series corrected age (speleothems, ka)","U-Series corrected age uncertainty (speleothems, ka)",Stratigraphy Upper Age (ka),Stratigraphy Lower Age (ka),MIS limit,Marine Isotopic Stage,Quality of RSL information,Quality of age information,Reference(s),Record Created by,Last Update,Lower age,Age (ka) 0.1 perc,Age (ka) 2.3 perc,Age (ka) 15.9 perc,Age (ka) 50 perc,Age (ka) 84.1 perc,Age (ka) 97.7 perc,Age (ka) 99.5 perc,Upper age,Age_mu,Age_2s,Age calculation from,RSL (m) 0.1 perc,RSL (m) 2.3 perc,RSL (m) 15.9 perc,RSL (m) 50 perc,RSL (m) 84.1 perc,RSL (m) 97.7 perc,RSL (m) 99.5 perc 
RSL_3310,-0.217101,-80.353181,"Ec1
47_1",47_1,Ecuador,Manabi,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,30.59,1.92,,,,0.67,4.26,EGM 2008,29.92,2.867629683,U-Series,Equal to,Manta-6,PE06-005-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja et al., 2006
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,21.31711095,24.18474063,27.05237032,29.92,32.78762968,35.65525937,38.52288905
RSL_3310,-0.217101,-80.353181,"Ec1
47_1",47_1,Ecuador,Manabi,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,30.59,1.92,,,,0.67,4.26,EGM 2008,29.92,2.867629683,Luminescence,Equal to,C5,PE06-002-001,IRSL,76,18,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja et al., 2006
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,,49,58,67,76,85,94,103,,76,18,Recalculation/Report,21.31711095,24.18474063,27.05237032,29.92,32.78762968,35.65525937,38.52288905
RSL_3311,-0.190075,-80.30238,"Ec1
48_1",48_1,Ecuador,Manabi,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,33.38,1.03,,,,0.67,4.27,EGM 2008,32.71,2.370469363,U-Series,Equal to,Manta-6,PE06-005-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja et al., 2006
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,25.59859191,27.96906127,30.33953064,32.71,35.08046936,37.45093873,39.82140809
RSL_3311,-0.190075,-80.30238,"Ec1
48_1",48_1,Ecuador,Manabi,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,33.38,1.03,,,,0.67,4.27,EGM 2008,32.71,2.370469363,Luminescence,Equal to,C5,PE06-002-001,IRSL,76,18,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja et al., 2006
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,,49,58,67,76,85,94,103,,76,18,Recalculation/Report,25.59859191,27.96906127,30.33953064,32.71,35.08046936,37.45093873,39.82140809
RSL_3312,-1.562669,-80.802101,"Ec3
1_1",1_1,Ecuador,Manabi,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,39.8,1.75,,,,0.52,4.64,EGM 2008,39.28,2.906011012,Luminescence,Equal to,C23,PE06-003-001,IRSL,115,23,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja et al., 2006
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,,80.5,92,103.5,115,126.5,138,149.5,,115,23,Recalculation/Report,30.56196696,33.46797798,36.37398899,39.28,42.18601101,45.09202202,47.99803304
RSL_3313,-1.460965,-80.763284,"Ec3
2_1",2_1,Ecuador,Manabi,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,40.88,0.93,,,,0.54,4.59,EGM 2008,40.34,2.4762724,Luminescence,Equal to,C23,PE06-003-001,IRSL,115,23,,,,,130,115,Equal to,MIS 5e,5,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja et al., 2006
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,,80.5,92,103.5,115,126.5,138,149.5,,115,23,Recalculation/Report,32.9111828,35.3874552,37.8637276,40.34,42.8162724,45.2925448,47.7688172
RSL_3314,-1.424219,-80.746756,"Ec3
3_1",3_1,Ecuador,Manabi,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,45.25,1.35,,,,0.54,4.59,EGM 2008,44.71,2.662616195,Luminescence,Equal to,C23,PE06-003-001,IRSL,115,23,,,,,130,115,Equal to,MIS 5e,5,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja et al., 2006
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,,80.5,92,103.5,115,126.5,138,149.5,,115,23,Recalculation/Report,36.72215142,39.38476761,42.04738381,44.71,47.37261619,50.03523239,52.69784858
RSL_3315,-1.396577,-80.75339,"Ec3
4_1",4_1,Ecuador,Manabi,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,48.53,0.73,,,,0.54,4.6,EGM 2008,47.99,2.413068586,Luminescence,Equal to,C23,PE06-003-001,IRSL,115,23,,,,,130,115,Equal to,MIS 5e,5,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja et al., 2006
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,,80.5,92,103.5,115,126.5,138,149.5,,115,23,Recalculation/Report,40.75079424,43.16386283,45.57693141,47.99,50.40306859,52.81613717,55.22920576
RSL_3316,-1.357664,-80.734511,"Ec3
5_1",5_1,Ecuador,Manabi,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,46,1.06,,,,0.55,4.61,EGM 2008,45.45,2.537050453,Luminescence,Equal to,C23,PE06-003-001,IRSL,115,23,,,,,130,115,Equal to,MIS 5e,5,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja et al., 2006
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,,80.5,92,103.5,115,126.5,138,149.5,,115,23,Recalculation/Report,37.83884864,40.37589909,42.91294955,45.45,47.98705045,50.52410091,53.06115136
RSL_3317,-1.332755,-80.732645,"Ec3
6_1",6_1,Ecuador,Manabi,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,45.24,1.36,,,,0.55,4.61,EGM 2008,44.69,2.676308091,Luminescence,Equal to,C23,PE06-003-001,IRSL,115,23,,,,,130,115,Equal to,MIS 5e,5,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja et al., 2006
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,,80.5,92,103.5,115,126.5,138,149.5,,115,23,Recalculation/Report,36.66107573,39.33738382,42.01369191,44.69,47.36630809,50.04261618,52.71892427
RSL_3318,-1.328095,-80.735081,"Ec3
7_1",7_1,Ecuador,Manabi,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,44.24,1.96,,,,0.55,4.61,EGM 2008,43.69,3.025661085,Luminescence,Equal to,C23,PE06-003-001,IRSL,115,23,,,,,130,115,Equal to,MIS 5e,5,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja et al., 2006
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,,80.5,92,103.5,115,126.5,138,149.5,,115,23,Recalculation/Report,34.61301675,37.63867783,40.66433892,43.69,46.71566108,49.74132217,52.76698325
RSL_3319,-2.71432,-80.044225,"Ec4
1_1",1_1,Ecuador,Guayas,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,14.41,2.69,,,,0.61,3.5,EGM 2008,13.8,3.209143188,U-Series,Equal to,ElMorro,PE06-008-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Dumont et al., 2005
 Pedoja, 2003
 Iriondo, 1994",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,4.172570437,7.381713624,10.59085681,13.8,17.00914319,20.21828638,23.42742956
RSL_3320,-2.71659,-80.057835,"Ec4
2_1",2_1,Ecuador,Guayas,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,12.87,1.94,,,,0.61,3.5,EGM 2008,12.26,2.612680616,U-Series,Equal to,ElMorro,PE06-008-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Dumont et al., 2005
 Pedoja, 2003
 Iriondo, 1994",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,4.421958153,7.034638768,9.647319384,12.26,14.87268062,17.48536123,20.09804185
RSL_3321,-2.721534,-80.10722,"Ec4
3_1",3_1,Ecuador,Guayas,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,16.01,0.82,,,,0.61,3.5,EGM 2008,15.4,1.932588937,U-Series,Equal to,ElMorro,PE06-008-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Dumont et al., 2005
 Pedoja, 2003
 Iriondo, 1994",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,9.602233189,11.53482213,13.46741106,15.4,17.33258894,19.26517787,21.19776681
RSL_3322,-2.741664,-80.162151,"Ec4
4_1",4_1,Ecuador,Guayas,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,13.69,1.05,,,,0.61,3.5,EGM 2008,13.08,2.040833163,U-Series,Equal to,ElMorro,PE06-008-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Dumont et al., 2005
 Pedoja, 2003
 Iriondo, 1994",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,6.95750051,8.998333674,11.03916684,13.08,15.12083316,17.16166633,19.20249949
RSL_3323,-2.726001,-80.258267,"Ec4
5_1",5_1,Ecuador,Guayas,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,12.38,1.5,,,,0.61,3.5,EGM 2008,11.77,2.304886114,U-Series,Equal to,ElMorro,PE06-008-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Dumont et al., 2005
 Pedoja, 2003
 Iriondo, 1994",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,4.855341657,7.160227771,9.465113886,11.77,14.07488611,16.37977223,18.68465834
RSL_3324,-2.729258,-80.271024,"Ec4
6_1",6_1,Ecuador,Guayas,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,11.8,1.3,,,,0.61,3.5,EGM 2008,11.19,2.180022936,U-Series,Equal to,ElMorro,PE06-008-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Dumont et al., 2005
 Pedoja, 2003
 Iriondo, 1994",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,4.649931193,6.829954129,9.009977064,11.19,13.37002294,15.55004587,17.73006881
RSL_3325,-2.720246,-80.286924,"Ec4
7_1",7_1,Ecuador,Guayas,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,13.9,0.6,,,,0.61,3.5,EGM 2008,13.29,1.85,U-Series,Equal to,ElMorro,PE06-008-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Dumont et al., 2005
 Pedoja, 2003
 Iriondo, 1994",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,7.74,9.59,11.44,13.29,15.14,16.99,18.84
RSL_3326,-2.379482,-80.709655,"Ec4
8_1",8_1,Ecuador,Santa Elena,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,15.63,0.9,,,,0.46,4.46,EGM 2008,15.17,2.404766101,U-Series,Equal to,Costa-1,PE06-007-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,7.955701697,10.3604678,12.7652339,15.17,17.5747661,19.9795322,22.3842983
RSL_3327,-2.376348,-80.724028,"Ec4
9_1",9_1,Ecuador,Santa Elena,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,17.65,0.87,,,,0.46,4.46,EGM 2008,17.19,2.393700065,U-Series,Equal to,Costa-1,PE06-007-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,10.00889981,12.40259987,14.79629994,17.19,19.58370006,21.97740013,24.37110019
RSL_3328,-2.376787,-80.739036,"Ec4
10_1",10_1,Ecuador,Santa Elena,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,19.94,0.45,,,,0.46,4.46,EGM 2008,19.48,2.274950549,U-Series,Equal to,Costa-1,PE06-007-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,12.65514835,14.9300989,17.20504945,19.48,21.75495055,24.0299011,26.30485165
RSL_3329,-2.38079,-80.746968,"Ec4
11_1",11_1,Ecuador,Santa Elena,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,18.15,1.03,,,,0.46,4.45,EGM 2008,17.69,2.451841145,U-Series,Equal to,Costa-1,PE06-007-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,10.33447657,12.78631771,15.23815886,17.69,20.14184114,22.59368229,25.04552343
RSL_3330,-2.287093,-80.8909,"Ec4
12_1",12_1,Ecuador,Santa Elena,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,23.82,1.91,,,,0.44,4.76,EGM 2008,23.38,3.051638904,U-Series,Equal to,Costa-1,PE06-007-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,14.22508329,17.27672219,20.3283611,23.38,26.4316389,29.48327781,32.53491671
RSL_3331,-2.240879,-80.905863,"Ec4
13_1",13_1,Ecuador,Santa Elena,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,21.57,1.55,,,,0.46,4.68,EGM 2008,21.11,2.806795326,U-Series,Equal to,Costa-1,PE06-007-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,12.68961402,15.49640935,18.30320467,21.11,23.91679533,26.72359065,29.53038598
RSL_3332,-2.219682,-80.892554,"Ec4
14_1",14_1,Ecuador,Santa Elena,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,22.82,4.09,,,,0.46,4.68,EGM 2008,22.36,4.71208022,U-Series,Equal to,Costa-1,PE06-007-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,8.22375934,12.93583956,17.64791978,22.36,27.07208022,31.78416044,36.49624066
RSL_3333,-2.203612,-80.870805,"Ec4
15_1",15_1,Ecuador,Santa Elena,Sea Level Indicator,Marine Terrace,Inner margin extracted with TerraceM,TerraceM,17.14,3.07,,,,0.48,4.55,EGM 2008,16.66,3.821063334,U-Series,Equal to,Costa-1,PE06-007-001,Mollusk or algae,,,,,,,130,115,Equal to,MIS 5e,4,5,"Pedoja et al., 2009
 Pedoja et al., 2006b
 Pedoja, 2003",Roland Freisleben,11/23/2020 14:37,115,115.015,115.345,117.385,122.5,127.615,129.655,129.925,130,,,Stratigraphic constraint,5.196809999,9.017873333,12.83893667,16.66,20.48106333,24.30212667,28.12319
RSL_1362,30.56,29.32,"Alexandria
El Max Abu Sir",El Max Abu Sir,Egypt,Al Fayyum,Sea Level Indicator,Foreshore deposits,Cross-bedded bioclastic and oolitic grainstone of foreshore depositional environment as part of a beach ridge.,Not reported,6.5,4.6,,,,-0.5,1,Mean Sea Level / General definition,7,4.627094121,AAR,Equal to,17,17,whole rock,121,6,,,,,130,115,Equal to,MIS 5e,2,3,"El-Asmar and Wood 2000
 Elshazly et al. 2019
 El-Asmar 1994",Barbara Mauz,2/10/2021 9:05,,112,115,118,121,124,127,130,,121,6,Recalculation/Report,-6.881282362,-2.254188241,2.372905879,7,11.62709412,16.25418824,20.88128236
RSL_509,-17.26388,179.476631,"Kaibu Island
North of Ucuna Beach",North of Ucuna Beach,Fiji,Northern,Sea Level Indicator,Coral reef terrace (general definition),"Platygyra lamellina
Minimum depth: 1 m
Maximum depth: 30 m
Median depth range: 4 m
Average depth range: 4.4 m

",Metered tape or rod,3.85,0.2,,,,-2.7,3.4,Modern reef,6.55,1.711724277,U-Series,Equal to,AO443,NU02-001,Coral,131.1,2.4,,,,,,,,,3,4,"Nunn et al., 2002
 Nunn and Omura, 2003",Gilbert Camoin,8/19/2020 9:39,,127.5,128.7,129.9,131.1,132.3,133.5,134.7,,131.1,2.4,Recalculation/Report,1.414827169,3.126551446,4.838275723,6.55,8.261724277,9.973448554,11.68517283
RSL_510,-17.26388,179.476631,"Kaibu Island
Skeleton Coast",Skeleton Coast,Fiji,Northern,Sea Level Indicator,Coral reef terrace (general definition),"Platform at front of 5-m terrace
Platygyra lamellina
Minimum depth: 1 m
Maximum depth: 30 m
Median depth range: 4 m
Average depth range: 4.4 m

",Metered tape or rod,3.6,0.2,,,,-2.7,3.4,Modern reef,6.3,1.711724277,U-Series,Equal to,AO454,NU02-002,Coral,132.8,2.3,,,,,,,,,3,4,"Nunn et al., 2002
 Nunn and Omura, 2003",Gilbert Camoin,8/19/2020 9:39,,129.35,130.5,131.65,132.8,133.95,135.1,136.25,,132.8,2.3,Recalculation/Report,1.164827169,2.876551446,4.588275723,6.3,8.011724277,9.723448554,11.43517283
RSL_511,-17.26388,179.476631,"Kaibu Island
North of Dakui Beach",North of Dakui Beach,Fiji,Northern,Sea Level Indicator,Coral reef terrace (general definition),"Cliff at front of young reef terrace

Porites sp.",Metered tape or rod,1.45,0.2,,,,-10,20,Modern reef,11.45,10.0019998,U-Series,Equal to,AO455,NU02-003,Coral,126.8,2.1,,,,,,,,,1,4,"Nunn et al., 2002
 Nunn and Omura, 2003",Gilbert Camoin,8/19/2020 9:13,,123.65,124.7,125.75,126.8,127.85,128.9,129.95,,126.8,2.1,Recalculation/Report,-18.5559994,-8.5539996,1.4480002,11.45,21.4519998,31.4539996,41.4559994
RSL_512,-17.139102,176.928996,"Viwa Islands Yasawas
",,Fiji,Western,Sea Level Indicator,Coral reef terrace (general definition),Coral reef terrace but corals not identified ,Metered tape or rod,2.5,0.5,,,,-10,20,Modern reef,12.5,10.0124922,U-Series,Equal to,Yasawas1,TAY78-001,Coral,126,7,,,,,,,,,1,2,"Taylor, 1978
 Nunn and Omura, 1999",Gilbert Camoin,8/19/2020 9:14,,115.5,119,122.5,126,129.5,133,136.5,,126,7,Recalculation/Report,-17.53747659,-7.524984395,2.487507803,12.5,22.5124922,32.52498439,42.53747659
RSL_512,-17.139102,176.928996,"Viwa Islands Yasawas
",,Fiji,Western,Sea Level Indicator,Coral reef terrace (general definition),Coral reef terrace but corals not identified ,Metered tape or rod,2.5,0.5,,,,-10,20,Modern reef,12.5,10.0124922,U-Series,Equal to,Yasawas2,TAY78-002,Coral,136,12,,,,,,,,,1,2,"Taylor, 1978
 Nunn and Omura, 1999",Gilbert Camoin,8/19/2020 9:14,,118,124,130,136,142,148,154,,136,12,Recalculation/Report,-17.53747659,-7.524984395,2.487507803,12.5,22.5124922,32.52498439,42.53747659
RSL_512,-17.139102,176.928996,"Viwa Islands Yasawas
",,Fiji,Western,Sea Level Indicator,Coral reef terrace (general definition),Coral reef terrace but corals not identified ,Metered tape or rod,2.5,0.5,,,,-10,20,Modern reef,12.5,10.0124922,U-Series,Equal to,Yasawas3,NUN99-001,Coral,128.7,1.6,,,,,,,,,1,2,"Taylor, 1978
 Nunn and Omura, 1999
 Nunn and Omura 1999",Gilbert Camoin,8/19/2020 9:14,,126.3,127.1,127.9,128.7,129.5,130.3,131.1,,128.7,1.6,Recalculation/Report,-17.53747659,-7.524984395,2.487507803,12.5,22.5124922,32.52498439,42.53747659
RSL_1316,42.93,3.01,"Leucate
La Franqui",La Franqui,France,Languedoc-Roussillon,Sea Level Indicator,Beach deposit or beachrock,Beach deposit with marine shells (mainly Spondylus gaederopus),Not reported,2.5,0.5,,,,-0.5,5,NGF,3,2.549509757,Other age constraint,Older than,Late pleistocene radiocarbon dates ,,,,,,,,,130,71,Equal to,MIS 5,3,2,"Ambert, 1999
 Nesteroff, 1984",Matteo Vacchi,1/12/2021 12:50,71,71.059,72.357,80.381,100.5,120.619,128.643,129.705,130,,,Stratigraphic constraint,-4.64852927,-2.099019514,0.450490243,3,5.549509757,8.099019514,10.64852927
RSL_164,-11.586667,47.293889,"Glorieuses Islands
Cap Vert",Cap Vert,France,French Southern and Antarctic Lands,Sea Level Indicator,Coral reef terrace (general definition),Fossil reef outcrop above a sandy beach that is submerged at low tide on the western tip of Grand Glorieuse.,Total station or Auto/hand level,3.65,0.25,,,,-1.46,0.87,Mean Low Water Springs,5.11,0.501722035,U-Series,Equal to,GLO35-4,GU13-001-001,Coral,123.3,12.6,,,,,,,,,4,4,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,1/25/2021 15:19,,104.4,110.7,117,123.3,129.6,135.9,142.2,,123.3,12.6,Recalculation/Report,3.604833896,4.106555931,4.608277965,5.11,5.611722035,6.113444069,6.615166104
RSL_164,-11.586667,47.293889,"Glorieuses Islands
Cap Vert",Cap Vert,France,French Southern and Antarctic Lands,Sea Level Indicator,Coral reef terrace (general definition),Fossil reef outcrop above a sandy beach that is submerged at low tide on the western tip of Grand Glorieuse.,Total station or Auto/hand level,3.65,0.25,,,,-1.46,0.87,Mean Low Water Springs,5.11,0.501722035,U-Series,Equal to,9Glo3,GU13-003-001,Coral,140.7,8.2,,,,,,,,,4,4,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,1/25/2021 15:19,,128.4,132.5,136.6,140.7,144.8,148.9,153,,140.7,8.2,Recalculation/Report,3.604833896,4.106555931,4.608277965,5.11,5.611722035,6.113444069,6.615166104
RSL_164,-11.586667,47.293889,"Glorieuses Islands
Cap Vert",Cap Vert,France,French Southern and Antarctic Lands,Sea Level Indicator,Coral reef terrace (general definition),Fossil reef outcrop above a sandy beach that is submerged at low tide on the western tip of Grand Glorieuse.,Total station or Auto/hand level,3.65,0.25,,,,-1.46,0.87,Mean Low Water Springs,5.11,0.501722035,U-Series,Equal to,9Glo6,GU13-004-002,Coral,126.5,11.2,,,,,,,,,4,4,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,1/25/2021 15:19,,109.7,115.3,120.9,126.5,132.1,137.7,143.3,,126.5,11.2,Recalculation/Report,3.604833896,4.106555931,4.608277965,5.11,5.611722035,6.113444069,6.615166104
RSL_173,-11.592833,47.298,"Glorieuses Islands
Rocher Sud",Rocher Sud,France,French Southern and Antarctic Lands,Sea Level Indicator,Coral reef terrace (general definition),"This indicator comprises of two small fossil terraces cropping out of a shallow sandy reef flat south of Grande Glorieuse. The stratigraphy is similar to that of Cap Vert and is dominated by I. palifera colonies. (Guillaume et al., 2013)",Total station or Auto/hand level,4.4,0.2,,,,-1.46,0.87,Mean Low Water Springs,5.86,0.478774477,U-Series,Equal to,9Glo1,GU13-005-001,Coral,127,4.6,,,,,,,,,4,3,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,1/25/2021 15:19,,120.1,122.4,124.7,127,129.3,131.6,133.9,,127,4.6,Recalculation/Report,4.423676568,4.902451046,5.381225523,5.86,6.338774477,6.817548954,7.296323432
RSL_174,-11.5715,47.331333,"Glorieuses Islands
Rocher Vertes",Rocher Vertes,France,French Southern and Antarctic Lands,Sea Level Indicator,Coral reef terrace (general definition),Grass covered fossil terrace approximately 3 km north east of Grande Glorieuse with generally poorly preserved corals but of similar facies as that found at Cap Vert and Rocher Sud. This is interpreted to be remnants of the same reef flat found at those two localities.,Total station or Auto/hand level,2.4,2.4,,,,-1.46,0.87,Mean Low Water Springs,3.86,2.439103319,U-Series,Equal to,9Glo4,GU13-007-001,Coral,136.1,5.8,,,,,,,,,4,1,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,1/25/2021 15:18,,127.4,130.3,133.2,136.1,139,141.9,144.8,,136.1,5.8,Recalculation/Report,-3.457309957,-1.018206638,1.420896681,3.86,6.299103319,8.738206638,11.17730996
RSL_174,-11.5715,47.331333,"Glorieuses Islands
Rocher Vertes",Rocher Vertes,France,French Southern and Antarctic Lands,Sea Level Indicator,Coral reef terrace (general definition),Grass covered fossil terrace approximately 3 km north east of Grande Glorieuse with generally poorly preserved corals but of similar facies as that found at Cap Vert and Rocher Sud. This is interpreted to be remnants of the same reef flat found at those two localities.,Total station or Auto/hand level,2.4,2.4,,,,-1.46,0.87,Mean Low Water Springs,3.86,2.439103319,U-Series,Equal to,9Glo5,GU13-008-001,Coral,151.5,7.6,,,,,,,,,4,1,"Guillaume et al., 2013
 Battistini et al., 1976",Patrick Boyden,1/25/2021 15:18,,140.1,143.9,147.7,151.5,155.3,159.1,162.9,,151.5,7.6,Recalculation/Report,-3.457309957,-1.018206638,1.420896681,3.86,6.299103319,8.738206638,11.17730996
